"Campus","NombreCentro","Centro","Dirección","Recurso","TipoCentro","FechaInicioLectura","FechaFinLectura","FechaEmisionFactura","ConsumoP1","ConsumoP2","ConsumoP3","ConsumoP4","ConsumoP5","ConsumoP6","ConsumoTotal","AñoFinLectura"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","11/1/2018 0:00","11/30/2018 0:00","12/7/2018 0:00","9512","24643","15890","0","0","0","50045","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","10/1/2018 0:00","10/31/2018 0:00","11/8/2018 0:00","10241","16403","13591","0","0","0","40235","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","8/29/2018 0:00","10/26/2018 0:00","10/29/2018 0:00","","","","","","","0","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","8/29/2018 0:00","10/26/2018 0:00","10/29/2018 0:00","","","","","","","699","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","9/1/2018 0:00","9/30/2018 0:00","10/7/2018 0:00","11442","15513","13718","0","0","0","40673","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","8/1/2018 0:00","8/31/2018 0:00","9/7/2018 0:00","3218","6778","8848","0","0","0","18844","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/2/2018 0:00","8/29/2018 0:00","8/30/2018 0:00","","","","","","","0","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/2/2018 0:00","8/29/2018 0:00","8/30/2018 0:00","","","","","","","992","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","7/1/2018 0:00","7/31/2018 0:00","8/9/2018 0:00","15490","19309","16067","0","0","0","50866","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","6/1/2018 0:00","6/30/2018 0:00","7/6/2018 0:00","13597","19313","18765","0","0","0","51675","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/3/2018 0:00","7/2/2018 0:00","7/3/2018 0:00","","","","","","","0","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/3/2018 0:00","7/2/2018 0:00","7/3/2018 0:00","","","","","","","350","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","5/1/2018 0:00","5/31/2018 0:00","6/8/2018 0:00","11019","15680","15388","0","0","0","42087","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","4/1/2018 0:00","4/30/2018 0:00","5/6/2018 0:00","12034","16747","15880","0","0","0","44661","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","2/28/2018 0:00","5/3/2018 0:00","5/4/2018 0:00","","","","","","","1","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","2/28/2018 0:00","5/3/2018 0:00","5/4/2018 0:00","","","","","","","320","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","3/1/2018 0:00","3/31/2018 0:00","4/6/2018 0:00","8839","24021","17495","0","0","0","50355","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","2/1/2018 0:00","2/28/2018 0:00","3/15/2018 0:00","10333","28820","18112","0","0","0","57265","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2018 0:00","2/28/2018 0:00","3/1/2018 0:00","","","","","","","1","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2018 0:00","2/28/2018 0:00","3/1/2018 0:00","","","","","","","199","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","1/1/2018 0:00","1/31/2018 0:00","2/9/2018 0:00","10602","29104","20303","0","0","0","60009","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","12/1/2017 0:00","12/31/2017 0:00","1/11/2018 0:00","7101","21545","17249","0","0","0","45895","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/27/2017 0:00","1/2/2018 0:00","1/4/2018 0:00","","","","","","","766","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/27/2017 0:00","1/2/2018 0:00","1/3/2018 0:00","","","","","","","669","2018"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","11/1/2017 0:00","11/30/2017 0:00","12/15/2017 0:00","9921","24837","19420","0","0","0","54178","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","10/1/2017 0:00","10/31/2017 0:00","11/18/2017 0:00","11879","18660","16612","0","0","0","47151","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","8/30/2017 0:00","10/27/2017 0:00","10/30/2017 0:00","","","","","","","0","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","8/30/2017 0:00","10/27/2017 0:00","10/30/2017 0:00","","","","","","","841","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","9/1/2017 0:00","9/30/2017 0:00","10/9/2017 0:00","12729","16768","14110","0","0","0","43607","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","8/1/2017 0:00","8/31/2017 0:00","9/9/2017 0:00","3882","7472","9452","0","0","0","20806","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/3/2017 0:00","8/30/2017 0:00","8/31/2017 0:00","","","","","","","0","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/3/2017 0:00","8/30/2017 0:00","8/31/2017 0:00","","","","","","","642","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","6/1/2017 0:00","6/30/2017 0:00","8/9/2017 0:00","17724","23601","17607","0","0","0","58932","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","7/1/2017 0:00","7/31/2017 0:00","8/8/2017 0:00","14953","19004","15990","0","0","0","49947","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/4/2017 0:00","7/3/2017 0:00","7/4/2017 0:00","","","","","","","0","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/4/2017 0:00","7/3/2017 0:00","7/4/2017 0:00","","","","","","","606","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","5/1/2017 0:00","5/31/2017 0:00","6/10/2017 0:00","12135","16753","14831","0","0","0","43719","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Gas","Invesigación","2/25/2017 0:00","4/21/2017 0:00","5/10/2017 0:00","","","","","","","0","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","4/1/2017 0:00","4/30/2017 0:00","5/7/2017 0:00","9865","14946","15434","0","0","0","40245","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/1/2017 0:00","5/4/2017 0:00","5/5/2017 0:00","","","","","","","0","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/1/2017 0:00","5/4/2017 0:00","5/5/2017 0:00","","","","","","","422","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Gas","Invesigación","10/20/2016 0:00","10/20/2016 0:00","5/4/2017 0:00","","","","","","","0","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Gas","Invesigación","2/1/2017 0:00","2/24/2017 0:00","5/4/2017 0:00","","","","","","","-6733","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","3/1/2017 0:00","3/31/2017 0:00","3/31/2017 0:00","9892","21355","15517","0","0","0","46764","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2017 0:00","3/1/2017 0:00","3/2/2017 0:00","","","","","","","0","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2017 0:00","3/1/2017 0:00","3/2/2017 0:00","","","","","","","192","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","2/1/2017 0:00","2/28/2017 0:00","2/28/2017 0:00","8453","23360","15241","0","0","0","47054","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Gas","Invesigación","1/1/2017 0:00","1/31/2017 0:00","2/20/2017 0:00","","","","","","","6522","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","1/1/2017 0:00","1/31/2017 0:00","1/31/2017 0:00","10502","28501","16693","0","0","0","55696","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Gas","Invesigación","10/20/2016 0:00","10/31/2016 0:00","1/9/2017 0:00","","","","","","","2314","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Gas","Invesigación","11/1/2016 0:00","11/30/2016 0:00","1/9/2017 0:00","","","","","","","6312","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Gas","Invesigación","12/1/2016 0:00","12/31/2016 0:00","1/9/2017 0:00","","","","","","","6522","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/28/2016 0:00","1/2/2017 0:00","1/3/2017 0:00","","","","","","","0","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/28/2016 0:00","1/2/2017 0:00","1/3/2017 0:00","","","","","","","259","2017"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","11/1/2016 0:00","11/30/2016 0:00","12/13/2016 0:00","7417","20479","12390","0","0","0","40286","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","10/1/2016 0:00","10/31/2016 0:00","10/31/2016 0:00","9305","14066","13659","0","0","0","37030","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","8/31/2016 0:00","10/28/2016 0:00","10/31/2016 0:00","","","","","","","0","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","8/31/2016 0:00","10/28/2016 0:00","10/31/2016 0:00","","","","","","","567","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","9/1/2016 0:00","9/30/2016 0:00","9/30/2016 0:00","12856","16068","11982","0","0","0","40906","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/1/2016 0:00","8/31/2016 0:00","9/1/2016 0:00","","","","","","","0","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/1/2016 0:00","8/31/2016 0:00","9/1/2016 0:00","","","","","","","527","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","8/1/2016 0:00","8/31/2016 0:00","8/31/2016 0:00","4102","8948","11189","0","0","0","24239","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","7/1/2016 0:00","7/31/2016 0:00","7/31/2016 0:00","15248","19498","14611","0","0","0","49357","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/4/2016 0:00","7/1/2016 0:00","7/4/2016 0:00","","","","","","","1","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/4/2016 0:00","7/1/2016 0:00","7/4/2016 0:00","","","","","","","429","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","6/1/2016 0:00","6/30/2016 0:00","6/30/2016 0:00","14461","19465","15283","0","0","0","49209","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","5/1/2016 0:00","5/31/2016 0:00","5/31/2016 0:00","10880","15971","14486","0","0","0","41337","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/3/2016 0:00","5/4/2016 0:00","5/5/2016 0:00","","","","","","","11","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/3/2016 0:00","5/4/2016 0:00","5/5/2016 0:00","","","","","","","263","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","4/1/2016 0:00","4/30/2016 0:00","4/30/2016 0:00","13234","17819","15362","0","0","0","46415","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","3/1/2016 0:00","3/31/2016 0:00","3/31/2016 0:00","9473","21505","15679","0","0","0","46657","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/5/2016 0:00","3/3/2016 0:00","3/4/2016 0:00","","","","","","","0","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/5/2016 0:00","3/3/2016 0:00","3/4/2016 0:00","","","","","","","199","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","2/1/2016 0:00","2/29/2016 0:00","2/29/2016 0:00","9558","26187","16919","0","0","0","52664","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","1/1/2016 0:00","1/31/2016 0:00","1/31/2016 0:00","9384","24871","19464","0","0","0","53719","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/29/2015 0:00","1/5/2016 0:00","1/7/2016 0:00","","","","","","","0","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/29/2015 0:00","1/5/2016 0:00","1/7/2016 0:00","","","","","","","265","2016"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","12/1/2015 0:00","12/31/2015 0:00","12/31/2015 0:00","8291","20871","17106","0","0","0","46268","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","11/1/2015 0:00","11/30/2015 0:00","11/30/2015 0:00","8550","21366","15401","0","0","0","45317","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","10/1/2015 0:00","10/31/2015 0:00","10/31/2015 0:00","9768","16805","16074","0","0","0","42647","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","9/1/2015 0:00","10/29/2015 0:00","10/30/2015 0:00","","","","","","","0","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","9/1/2015 0:00","10/29/2015 0:00","10/30/2015 0:00","","","","","","","581","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","9/3/2015 0:00","9/30/2015 0:00","9/30/2015 0:00","10449","15068","12966","0","0","0","38483","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","8/5/2015 0:00","9/2/2015 0:00","9/14/2015 0:00","4743","8645","10229","0","0","0","23617","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/6/2015 0:00","9/1/2015 0:00","9/3/2015 0:00","","","","","","","1","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/6/2015 0:00","9/1/2015 0:00","9/3/2015 0:00","","","","","","","1269","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","7/2/2015 0:00","8/4/2015 0:00","8/13/2015 0:00","19875","24873","18498","0","0","0","63246","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/5/2015 0:00","7/6/2015 0:00","7/17/2015 0:00","","","","","","","1002","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","6/9/2015 0:00","7/1/2015 0:00","7/9/2015 0:00","11328","15954","12697","0","0","0","39979","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/5/2015 0:00","7/6/2015 0:00","7/8/2015 0:00","","","","","","","0","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","5/8/2015 0:00","6/8/2015 0:00","6/10/2015 0:00","12731","18053","15509","0","0","0","46293","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","4/8/2015 0:00","5/7/2015 0:00","5/12/2015 0:00","10402","13491","11728","0","0","0","35621","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/3/2015 0:00","5/5/2015 0:00","5/7/2015 0:00","","","","","","","12","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/3/2015 0:00","5/5/2015 0:00","5/6/2015 0:00","","","","","","","300","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","3/6/2015 0:00","4/7/2015 0:00","4/14/2015 0:00","8069","20390","14807","0","0","0","43266","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","2/4/2015 0:00","3/5/2015 0:00","3/12/2015 0:00","10651","28741","18658","0","0","0","58050","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2015 0:00","3/3/2015 0:00","3/5/2015 0:00","","","","","","","0","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2015 0:00","3/3/2015 0:00","3/4/2015 0:00","","","","","","","215","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","1/8/2015 0:00","2/3/2015 0:00","2/16/2015 0:00","8420","25140","14582","0","0","0","48142","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","12/4/2014 0:00","1/7/2015 0:00","1/22/2015 0:00","9794","24329","21799","0","0","0","55922","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/29/2014 0:00","1/2/2015 0:00","1/5/2015 0:00","","","","","","","0","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/29/2014 0:00","1/2/2015 0:00","1/5/2015 0:00","","","","","","","242","2015"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","11/6/2014 0:00","12/3/2014 0:00","12/11/2014 0:00","9449","22633","16580","0","0","0","48662","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","10/4/2014 0:00","11/5/2014 0:00","11/13/2014 0:00","10373","17551","13469","0","0","0","41393","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","9/2/2014 0:00","10/29/2014 0:00","10/31/2014 0:00","","","","","","","0","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","9/2/2014 0:00","10/29/2014 0:00","10/30/2014 0:00","","","","","","","423","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","9/3/2014 0:00","10/3/2014 0:00","10/10/2014 0:00","14348","19080","15384","0","0","0","48812","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","8/5/2014 0:00","9/2/2014 0:00","9/9/2014 0:00","4263","8714","9461","0","0","0","22438","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/4/2014 0:00","9/2/2014 0:00","9/4/2014 0:00","","","","","","","0","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","7/4/2014 0:00","9/2/2014 0:00","9/4/2014 0:00","","","","","","","663","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","7/4/2014 0:00","8/4/2014 0:00","8/12/2014 0:00","15060","21024","16743","0","0","0","52827","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","6/5/2014 0:00","7/3/2014 0:00","7/10/2014 0:00","13156","18535","15135","0","0","0","46826","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/5/2014 0:00","7/4/2014 0:00","7/8/2014 0:00","","","","","","","0","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","5/5/2014 0:00","7/4/2014 0:00","7/8/2014 0:00","","","","","","","583","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","5/7/2014 0:00","6/4/2014 0:00","6/12/2014 0:00","10910","17052","14694","0","0","0","42656","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","4/4/2014 0:00","5/6/2014 0:00","5/12/2014 0:00","9098","14241","13451","0","0","0","36790","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/3/2014 0:00","5/5/2014 0:00","5/7/2014 0:00","","","","","","","0","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","3/3/2014 0:00","5/5/2014 0:00","5/6/2014 0:00","","","","","","","259","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","3/5/2014 0:00","4/3/2014 0:00","4/9/2014 0:00","13019","25482","19827","0","0","0","58328","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","2/5/2014 0:00","3/4/2014 0:00","3/11/2014 0:00","12908","31238","21356","0","0","0","65502","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2014 0:00","3/3/2014 0:00","3/5/2014 0:00","","","","","","","0","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","1/2/2014 0:00","3/3/2014 0:00","3/4/2014 0:00","","","","","","","226","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","1/9/2014 0:00","2/4/2014 0:00","2/12/2014 0:00","11560","29152","19019","0","0","0","59731","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","12/4/2013 0:00","1/8/2014 0:00","1/20/2014 0:00","10876","28502","23289","0","0","0","62667","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/29/2013 0:00","1/2/2014 0:00","1/7/2014 0:00","","","","","","","0","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Agua","Invesigación","10/29/2013 0:00","1/2/2014 0:00","1/3/2014 0:00","","","","","","","315","2014"
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","","","2/6/2012 0:00","0","0","0","0","0","0","0",""
"Campus Sur","INSIA","20","Avda. de la Politécnica, 6 - 28030 Madrid","Electricidad","Invesigación","","","2/6/2012 0:00","0","0","0","0","0","0","0",""
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","3/5/2020 0:00","5/6/2020 0:00","5/7/2020 0:00","","","","","","","0","2020"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","1/8/2020 0:00","3/5/2020 0:00","3/6/2020 0:00","","","","","","","0","2020"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","10/31/2019 0:00","1/8/2020 0:00","1/9/2020 0:00","","","","","","","0","2020"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","9/4/2019 0:00","10/31/2019 0:00","11/4/2019 0:00","","","","","","","0","2019"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","7/5/2019 0:00","9/4/2019 0:00","9/5/2019 0:00","","","","","","","0","2019"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","5/8/2019 0:00","7/5/2019 0:00","7/9/2019 0:00","","","","","","","0","2019"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","3/6/2019 0:00","5/8/2019 0:00","5/9/2019 0:00","","","","","","","0","2019"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","1/8/2019 0:00","3/6/2019 0:00","3/7/2019 0:00","","","","","","","0","2019"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","10/31/2018 0:00","1/8/2019 0:00","1/10/2019 0:00","","","","","","","0","2019"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","9/3/2018 0:00","10/31/2018 0:00","11/2/2018 0:00","","","","","","","0","2018"
