Dia_semana,Dia,ConsumoDia
D,2020-02-16,6520.25
L,2020-02-17,6520.25
M,2020-02-18,6520.25
X,2020-02-19,6520.25
J,2020-02-20,6520.25
V,2020-02-21,6520.25
S,2020-02-22,6520.25
D,2020-02-23,6520.25
L,2020-02-24,6520.25
M,2020-02-25,6520.25
X,2020-02-26,6520.25
J,2020-02-27,6520.25
V,2020-02-28,6520.25
D,2020-03-01,4372.6
L,2020-03-02,4372.6
M,2020-03-03,4372.6
X,2020-03-04,4372.6
J,2020-03-05,4372.6
V,2020-03-06,4372.6
S,2020-03-07,4372.6
D,2020-03-08,4372.6
L,2020-03-09,4372.6
M,2020-03-10,4372.6
X,2020-03-11,4372.6
J,2020-03-12,4372.6
V,2020-03-13,4372.6
S,2020-03-14,4372.6
D,2020-03-15,4372.6
L,2020-03-16,4372.6
M,2020-03-17,4372.6
X,2020-03-18,4372.6
J,2020-03-19,4372.6
V,2020-03-20,4372.6
S,2020-03-21,4372.6
D,2020-03-22,4372.6
L,2020-03-23,4372.6
M,2020-03-24,4372.6
X,2020-03-25,4372.6
J,2020-03-26,4372.6
V,2020-03-27,4372.6
S,2020-03-28,4372.6
D,2020-03-29,4372.6
L,2020-03-30,4372.6
X,2020-04-01,3149.344827586207
J,2020-04-02,3149.344827586207
V,2020-04-03,3149.344827586207
S,2020-04-04,3149.344827586207
D,2020-04-05,3149.344827586207
L,2020-04-06,3149.344827586207
M,2020-04-07,3149.344827586207
X,2020-04-08,3149.344827586207
J,2020-04-09,3149.344827586207
V,2020-04-10,3149.344827586207
S,2020-04-11,3149.344827586207
D,2020-04-12,3149.344827586207
L,2020-04-13,3149.344827586207
M,2020-04-14,3149.344827586207
X,2020-04-15,3149.344827586207
J,2020-04-16,3149.344827586207
V,2020-04-17,3149.344827586207
S,2020-04-18,3149.344827586207
D,2020-04-19,3149.344827586207
L,2020-04-20,3149.344827586207
M,2020-04-21,3149.344827586207
X,2020-04-22,3149.344827586207
J,2020-04-23,3149.344827586207
V,2020-04-24,3149.344827586207
S,2020-04-25,3149.344827586207
D,2020-04-26,3149.344827586207
L,2020-04-27,3149.344827586207
M,2020-04-28,3149.344827586207
X,2020-04-29,3149.344827586207
V,2020-05-01,3179.633333333333
S,2020-05-02,3179.633333333333
D,2020-05-03,3179.633333333333
L,2020-05-04,3179.633333333333
M,2020-05-05,3179.633333333333
X,2020-05-06,3179.633333333333
J,2020-05-07,3179.633333333333
V,2020-05-08,3179.633333333333
S,2020-05-09,3179.633333333333
D,2020-05-10,3179.633333333333
L,2020-05-11,3179.633333333333
M,2020-05-12,3179.633333333333
X,2020-05-13,3179.633333333333
J,2020-05-14,3179.633333333333
V,2020-05-15,3179.633333333333
S,2020-05-16,3179.633333333333
D,2020-05-17,3179.633333333333
L,2020-05-18,3179.633333333333
M,2020-05-19,3179.633333333333
X,2020-05-20,3179.633333333333
J,2020-05-21,3179.633333333333
V,2020-05-22,3179.633333333333
S,2020-05-23,3179.633333333333
D,2020-05-24,3179.633333333333
L,2020-05-25,3179.633333333333
M,2020-05-26,3179.633333333333
X,2020-05-27,3179.633333333333
J,2020-05-28,3179.633333333333
V,2020-05-29,3179.633333333333
S,2020-05-30,3179.633333333333
L,2020-06-01,3311.655172413793
M,2020-06-02,3311.655172413793
X,2020-06-03,3311.655172413793
J,2020-06-04,3311.655172413793
V,2020-06-05,3311.655172413793
S,2020-06-06,3311.655172413793
D,2020-06-07,3311.655172413793
L,2020-06-08,3311.655172413793
M,2020-06-09,3311.655172413793
X,2020-06-10,3311.655172413793
J,2020-06-11,3311.655172413793
V,2020-06-12,3311.655172413793
S,2020-06-13,3311.655172413793
D,2020-06-14,3311.655172413793
L,2020-06-15,3311.655172413793
M,2020-06-16,3311.655172413793
X,2020-06-17,3311.655172413793
J,2020-06-18,3311.655172413793
V,2020-06-19,3311.655172413793
S,2020-06-20,3311.655172413793
D,2020-06-21,3311.655172413793
L,2020-06-22,3311.655172413793
M,2020-06-23,3311.655172413793
X,2020-06-24,3311.655172413793
J,2020-06-25,3311.655172413793
V,2020-06-26,3311.655172413793
S,2020-06-27,3311.655172413793
D,2020-06-28,3311.655172413793
L,2020-06-29,3311.655172413793
X,2020-07-01,4273.7
J,2020-07-02,4273.7
V,2020-07-03,4273.7
S,2020-07-04,4273.7
D,2020-07-05,4273.7
L,2020-07-06,4273.7
M,2020-07-07,4273.7
X,2020-07-08,4273.7
J,2020-07-09,4273.7
V,2020-07-10,4273.7
S,2020-07-11,4273.7
D,2020-07-12,4273.7
L,2020-07-13,4273.7
M,2020-07-14,4273.7
X,2020-07-15,4273.7
J,2020-07-16,4273.7
V,2020-07-17,4273.7
S,2020-07-18,4273.7
D,2020-07-19,4273.7
L,2020-07-20,4273.7
M,2020-07-21,4273.7
X,2020-07-22,4273.7
J,2020-07-23,4273.7
V,2020-07-24,4273.7
S,2020-07-25,4273.7
D,2020-07-26,4273.7
L,2020-07-27,4273.7
M,2020-07-28,4273.7
X,2020-07-29,4273.7
J,2020-07-30,4273.7
S,2020-08-01,3815.5
D,2020-08-02,3815.5
L,2020-08-03,3815.5
M,2020-08-04,3815.5
X,2020-08-05,3815.5
J,2020-08-06,3815.5
V,2020-08-07,3815.5
S,2020-08-08,3815.5
D,2020-08-09,3815.5
L,2020-08-10,3815.5
M,2020-08-11,3815.5
X,2020-08-12,3815.5
J,2020-08-13,3815.5
V,2020-08-14,3815.5
S,2020-08-15,3815.5
D,2020-08-16,3815.5
L,2020-08-17,3815.5
M,2020-08-18,3815.5
X,2020-08-19,3815.5
J,2020-08-20,3815.5
V,2020-08-21,3815.5
S,2020-08-22,3815.5
D,2020-08-23,3815.5
L,2020-08-24,3815.5
M,2020-08-25,3815.5
X,2020-08-26,3815.5
J,2020-08-27,3815.5
V,2020-08-28,3815.5
S,2020-08-29,3815.5
D,2020-08-30,3815.5
M,2020-09-01,4682.0
X,2020-09-02,4682.0
J,2020-09-03,4682.0
V,2020-09-04,4682.0
S,2020-09-05,4682.0
D,2020-09-06,4682.0
L,2020-09-07,4682.0
M,2020-09-08,4682.0
X,2020-09-09,4682.0
J,2020-09-10,4682.0
V,2020-09-11,4682.0
S,2020-09-12,4682.0
D,2020-09-13,4682.0
L,2020-09-14,4682.0
M,2020-09-15,4682.0
X,2020-09-16,4682.0
J,2020-09-17,4682.0
V,2020-09-18,4682.0
S,2020-09-19,4682.0
D,2020-09-20,4682.0
L,2020-09-21,4682.0
M,2020-09-22,4682.0
X,2020-09-23,4682.0
J,2020-09-24,4682.0
V,2020-09-25,4682.0
S,2020-09-26,4682.0
D,2020-09-27,4682.0
L,2020-09-28,4682.0
M,2020-09-29,4682.0
J,2020-10-01,4746.566666666667
V,2020-10-02,4746.566666666667
S,2020-10-03,4746.566666666667
D,2020-10-04,4746.566666666667
L,2020-10-05,4746.566666666667
M,2020-10-06,4746.566666666667
X,2020-10-07,4746.566666666667
J,2020-10-08,4746.566666666667
V,2020-10-09,4746.566666666667
S,2020-10-10,4746.566666666667
D,2020-10-11,4746.566666666667
L,2020-10-12,4746.566666666667
M,2020-10-13,4746.566666666667
X,2020-10-14,4746.566666666667
J,2020-10-15,4746.566666666667
V,2020-10-16,4746.566666666667
S,2020-10-17,4746.566666666667
D,2020-10-18,4746.566666666667
L,2020-10-19,4746.566666666667
M,2020-10-20,4746.566666666667
X,2020-10-21,4746.566666666667
J,2020-10-22,4746.566666666667
V,2020-10-23,4746.566666666667
S,2020-10-24,4746.566666666667
D,2020-10-25,4746.566666666667
L,2020-10-26,4746.566666666667
M,2020-10-27,4746.566666666667
X,2020-10-28,4746.566666666667
J,2020-10-29,4746.566666666667
V,2020-10-30,4746.566666666667
